genre,title,poster_link,description,labels
war,Downfall,"https://m.media-amazon.com/images/M/MV5BMTU0NTU5NTAyMl5BMl5BanBnXkFtZTYwNzYwMDg2._V1_QL75_UY281_CR1,0,190,281_.jpg","Traudl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII.",Biography Drama History
war,War Dogs,"https://m.media-amazon.com/images/M/MV5BMjEyNzQ0NzM4MV5BMl5BanBnXkFtZTgwMDI0ODM2OTE@._V1_QL75_UY281_CR0,0,190,281_.jpg","Loosely based on the true story of two young men, David Packouz and Efraim Diveroli, who won a three hundred million dollar contract from the Pentagon to arm America's allies in Afghanistan.",Biography Comedy Crime
war,Versailles,"https://m.media-amazon.com/images/M/MV5BZTdhNDM2MTYtYWZkYy00ZTYwLTlkOWItNzg4Y2I5ZWUwNzkyXkEyXkFqcGdeQXVyMTk1NzUwMA@@._V1_QL75_UX190_CR0,0,190,281_.jpg","In 1667, 28-year-old all-powerful king of France, Louis XIV, decides to build the greatest palace in the world - Versailles. But drained budget, affairs and political intrigues complicate things.",Biography Drama History
war,The Last of the Mohicans,"https://m.media-amazon.com/images/M/MV5BZDNiYmRkNDYtOWU1NC00NmMxLWFkNmUtMGI5NTJjOTJmYTM5XkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_QL75_UX190_CR0,1,190,281_.jpg",Three trappers protect the daughters of a British Colonel in the midst of the French and Indian War.,Action Adventure Drama
war,Gone with the Wind,"https://m.media-amazon.com/images/M/MV5BYjUyZWZkM2UtMzYxYy00ZmQ3LWFmZTQtOGE2YjBkNjA3YWZlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,5,190,281_.jpg",The manipulative daughter of a Georgia plantation owner conducts a turbulent romance with a roguish profiteer during the American Civil War and Reconstruction periods.,Drama Romance War
war,Strike Back,"https://m.media-amazon.com/images/M/MV5BMjgyNDk4ZTYtM2EzNC00MmU3LTg2MmQtYjdlMjA4ZmEwNzU5XkEyXkFqcGdeQXVyMzU5Njg5MDI@._V1_QL75_UX190_CR0,0,190,281_.jpg","Follows the actions of Section 20, a secretive unit of British military intelligence. A team of special operations personnel conduct several high risk missions across the globe.",Action Drama Thriller
war,Darkest Hour,"https://m.media-amazon.com/images/M/MV5BNTU4MjMwOTgyMV5BMl5BanBnXkFtZTgwODQzNjY2NDM@._V1_QL75_UX190_CR0,0,190,281_.jpg","In May 1940, the fate of World War II hangs on Winston Churchill, who must decide whether to negotiate with Adolf Hitler, or fight on knowing that it could mean the end of the British Empire.",Biography Drama War
war,Napoleon,"https://m.media-amazon.com/images/M/MV5BYWU0YWEyOWUtOWYxYi00NDNiLWFmMmUtZGE0ZWYwMTcwZDNlXkEyXkFqcGdeQXVyMzk3NjgwNjI@._V1_QL75_UY281_CR28,0,190,281_.jpg","The film is an original and personal look at Napoleon Bonaparte's origins and his swift, ruthless climb to emperor, viewed through the prism of his addictive and often volatile relationship with his wife and one true love, Josephine.",Action Biography Drama
war,Pearl Harbor,"https://m.media-amazon.com/images/M/MV5BMTQ3MDc0MDc1NF5BMl5BanBnXkFtZTYwODI1ODY2._V1_QL75_UY281_CR0,0,190,281_.jpg",A tale of war and romance mixed in with history. The story follows two lifelong friends and a beautiful nurse who are caught up in the horror of an infamous Sunday morning in 1941.,Action Drama History
war,The Sum of All Fears,"https://m.media-amazon.com/images/M/MV5BZmFiZDkyYWQtMGNkZi00YmZkLThjNzAtY2U1YTVmYmNlNThmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg","CIA analyst Jack Ryan must stop the plans of a Neo-Nazi faction that threatens to induce a catastrophic conflict between the United States and Russia's President by detonating a nuclear weapon at a football game in Baltimore, Maryland.",Action Drama Thriller
