genre,title,poster_link,description,labels
fantasy,One Piece,"https://m.media-amazon.com/images/M/MV5BODcwNWE3OTMtMDc3MS00NDFjLWE1OTAtNDU3NjgxODMxY2UyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX190_CR0,2,190,281_.jpg","Follows the adventures of Monkey D. Luffy and his pirate crew in order to find the greatest treasure ever left by the legendary Pirate, Gold Roger. The famous mystery treasure named ""One Piece"".",Animation Action Adventure
fantasy,Fate: The Winx Saga,"https://m.media-amazon.com/images/M/MV5BMzEyYzBhODYtZjZlOC00MTM4LWIxMjQtMTRhZjA5ODM4ZWI2XkEyXkFqcGdeQXVyODQwODA1MjY@._V1_QL75_UY281_CR18,0,190,281_.jpg","A live-action adaptation of Nickelodeon's Winx Club (2004). It follows Bloom as she adjusts to life in the Otherworld, where she must learn to control her dangerous magical powers.",Action Adventure Drama
fantasy,Avatar,"https://m.media-amazon.com/images/M/MV5BNjA3NGExZDktNDlhZC00NjYyLTgwNmUtZWUzMDYwMTZjZWUyXkEyXkFqcGdeQXVyMTU1MDM3NDk0._V1_QL75_UX190_CR0,0,190,281_.jpg",A paraplegic Marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.,Action Adventure Fantasy
fantasy,Lost,"https://m.media-amazon.com/images/M/MV5BNzhlY2E5NDUtYjJjYy00ODg3LWFkZWQtYTVmMzU4ZWZmOWJkXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_QL75_UX190_CR0,6,190,281_.jpg",The survivors of a plane crash are forced to work together in order to survive on a seemingly deserted tropical island.,Adventure Drama Fantasy
fantasy,The Lord of the Rings: The Return of the King,"https://m.media-amazon.com/images/M/MV5BNzA5ZDNlZWMtM2NhNS00NDJjLTk4NDItYTRmY2EwMWZlMTY3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,0,190,281_.jpg",Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.,Action Adventure Drama
fantasy,The Vampire Diaries,"https://m.media-amazon.com/images/M/MV5BMDk3YzgxNDQtNTEzOS00NDMyLWFlYmYtYTZlMDk1NDkxNmMyXkEyXkFqcGdeQXVyNzA5NjUyNjM@._V1_QL75_UY281_CR1,0,190,281_.jpg","The lives, loves, dangers and disasters in the town, Mystic Falls, Virginia. Creatures of unspeakable horror lurk beneath this town as a teenage girl is suddenly torn between two vampire brothers.",Drama Fantasy Horror
fantasy,Titans,"https://m.media-amazon.com/images/M/MV5BMjA2ZTIxYjktMWUwMi00MDU5LTlmMDYtMTI4ODc1MDY4YzNjXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",A team of young superheroes combat evil and other perils.,Action Adventure Crime
fantasy,Disenchanted,"https://m.media-amazon.com/images/M/MV5BNDVhYjU1ZjUtNzI3Ni00Mzg5LWJhNGYtMjE3Y2FlZWY2Y2Y2XkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_QL75_UX190_CR0,0,190,281_.jpg","Ten years after her happily ever after, Giselle questions her happiness, inadvertently turning the lives of those in the real world and Andalasia upside down in the process.",Animation Adventure Comedy
fantasy,Pinocchio,"https://m.media-amazon.com/images/M/MV5BZDIyYjM3N2EtOTU1MC00YTA4LTgzNjctMTNjODcxZTZhODU2XkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_QL75_UX190_CR0,0,190,281_.jpg","A puppet is brought to life by a fairy, who assigns him to lead a virtuous life in order to become a real boy.",Adventure Comedy Drama
fantasy,The Witch,"https://m.media-amazon.com/images/M/MV5BMTUyNzkwMzAxOF5BMl5BanBnXkFtZTgwMzc1OTk1NjE@._V1_QL75_UX190_CR0,0,190,281_.jpg","A family in 1630s New England is torn apart by the forces of witchcraft, black magic and possession.",Drama Fantasy Horror
fantasy,The Addams Family,"https://m.media-amazon.com/images/M/MV5BMmJhZTlhNzUtNzAwZC00YjQ2LTkxOGEtNzBmOWVkMmUxNTBiXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_QL75_UX190_CR0,0,190,281_.jpg",Con artists plan to fleece an eccentric family using an accomplice who claims to be their long-lost uncle.,Comedy Fantasy
fantasy,Vampire Academy,"https://m.media-amazon.com/images/M/MV5BNDE1NzhmYTUtYWQwNy00NzNmLWJmNjktNzRlNDBiMDM4MjhkXkEyXkFqcGdeQXVyMTMxNjUyMDkx._V1_QL75_UX190_CR0,0,190,281_.jpg","In a world of privilege and glamour, two young women's friendship transcends their strikingly different classes as they prepare to complete their education and enter royal vampire society.",Drama Fantasy
fantasy,Ghosts,"https://m.media-amazon.com/images/M/MV5BZWQyYmE4MGItOWZjNy00OTQxLWE2MDYtNDY4ZmEwY2M4YzQ4XkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_QL75_UX190_CR0,2,190,281_.jpg","A group of spirits restlessly squabble in an abandoned country home. To their despair, a young couple inherit the house with hopeful plans to renovate it into a luxury hotel.",Comedy Fantasy
fantasy,The Umbrella Academy,"https://m.media-amazon.com/images/M/MV5BOTdlODM0MTAtMzRiZi00MTQxLWE0MGUtNTNjOGZjNjAzN2E0XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UY281_CR18,0,190,281_.jpg","A family of former child heroes, now grown apart, must reunite to continue to protect the world.",Action Adventure Comedy
fantasy,Interview with the Vampire: The Vampire Chronicles,"https://m.media-amazon.com/images/M/MV5BYThmYjJhMGItNjlmOC00ZDRiLWEzNjUtZjU4MjA3MzY0MzFmXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_QL75_UX190_CR0,2,190,281_.jpg","A vampire tells his epic life story: love, betrayal, loneliness, and hunger.",Drama Fantasy Horror
fantasy,The Wheel of Time,"https://m.media-amazon.com/images/M/MV5BYzA2Nzk5M2EtNWY4Yi00ZDY4LThkZTgtYjhhNWEyMGY0MjFjXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Set in a high fantasy world where magic exists, but only some can access it, a woman named Moiraine crosses paths with five young men and women. This sparks a dangerous, world-spanning journey. Based on the book series by Robert Jordan.",Action Adventure Drama
fantasy,Guillermo del Toro's Pinocchio,"https://m.media-amazon.com/images/M/MV5BNjBhZjNkNDItODcxMS00ZGNmLTk3ODUtOGU1NWI3N2Q3YmM1XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",A darker version of the classic children's fairy tale of a wooden puppet that transforms into a real living boy.,Animation Drama Family
fantasy,Beetlejuice 2,"https://m.media-amazon.com/images/M/MV5BMTFmN2Q5MjUtMzk3MS00NGI3LWFmN2EtODdmMzVjMGU4YmM5XkEyXkFqcGdeQXVyODUzMjQxMTA@._V1_QL75_UY281_CR18,0,190,281_.jpg","This is a follow-up to the comedy Beetlejuice (1988), about a ghost who's recruited to help haunt a house.",Comedy Fantasy Horror
fantasy,Doctor Strange in the Multiverse of Madness,"https://m.media-amazon.com/images/M/MV5BNWM0ZGJlMzMtZmYwMi00NzI3LTgzMzMtNjMzNjliNDRmZmFlXkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_QL75_UX190_CR0,0,190,281_.jpg","Doctor Strange teams up with a mysterious teenage girl from his dreams who can travel across multiverses, to battle multiple threats, including other-universe versions of himself, which threaten to wipe out millions across the multiverse. They seek help from Wanda the Scarlet Witch, Wong and others.",Action Adventure Fantasy
